@relation hadoop

@attribute issuecleanedbodylen numeric
@attribute ncommitsbycreator numeric
@attribute ncommitsinproject numeric
@attribute nissuesbycreator numeric
@attribute nissuesbycreatorclosed numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {0,30}


@data
27,0,926,13,2,672,0,30
101,0,1012,11,2,898,19,30
80,0,0,15,0,265,35,30
28,0,982,12,0,881,8,30
222,0,0,10,1,545,1,30
60,0,0,10,0,374,19,30
34,0,670,5,0,572,0,30
7,0,988,16,0,693,7,30
22,132,1139,27,0,865,5,30
14,0,0,1,0,595,9,30
55,0,966,4,0,698,7,30
62,0,604,40,0,557,0,30
94,0,1139,12,1,919,7,30
166,0,0,10,1,348,37,30
45,0,0,12,0,46,0,30
399,0,610,10,0,697,3,30
58,0,0,5,0,36,0,30
90,6,654,8,22,796,4,30
163,0,0,12,0,61,0,30
85,0,0,26,2,538,1,30
18,0,818,32,0,668,0,30
201,0,0,1,1,360,20,30
13,0,786,1,0,669,0,30
124,0,0,26,1,330,32,30
69,0,1406,50,41,1115,174,30
158,0,1290,19,0,751,23,30
34,0,1086,19,0,910,22,30
44,0,748,14,0,538,1,30
56,0,1256,43,2,1063,45,0
109,0,802,4,0,585,3,30
37,0,1326,24,2,1035,111,30
158,0,0,26,1,565,43,30
19,0,0,5,1,356,22,30
13,0,887,25,6,720,6,30
41,0,786,17,219,665,0,30
22,0,0,32,1,411,50,30
50,0,0,31,5,313,18,30
72,0,1118,23,2,799,33,30
42,0,890,1,0,636,5,30
30,0,1004,1,0,780,8,30
30,0,754,23,0,545,3,30
50,0,0,12,0,630,50,30
43,88,1094,20,3,742,6,30
45,0,1142,5,0,754,13,30
54,0,0,6,0,567,46,30
25,0,970,19,2,705,40,30
24,0,0,20,1,480,55,30
55,0,0,2,0,279,6,0
53,0,1464,130,6,1170,24,30
30,0,1248,77,13,1062,45,30
43,0,0,4,0,358,33,30
26,6,611,17,23,727,22,30
31,0,1296,11,1,745,58,30
12,0,610,9,1,676,0,30
160,0,0,13,1,368,40,30
108,0,1124,111,2,967,0,30
60,0,1116,76,11,954,0,30
47,0,0,15,3,551,6,30
29,0,1514,25,5,1191,81,30
18,0,0,3,0,573,9,30
97,0,1334,4,2,1110,257,30
44,0,546,12,0,676,0,30
7,0,376,6,0,591,4,30
47,0,1324,16,0,1056,53,30
26,0,1132,19,0,941,80,30
97,0,0,2,0,311,23,30
52,0,0,10,4,567,50,30
48,0,0,24,1,552,59,30
15,0,1550,1,0,823,130,30
60,0,498,25,5,595,0,30
46,0,0,1,0,286,28,30
27,0,1222,19,13,806,51,30
31,0,1094,99,2,957,0,30
97,0,0,6,1,269,29,30
33,0,1137,45,1,861,5,30
37,0,1260,78,47,988,75,30
35,0,788,7,0,863,9,30
14,0,630,19,0,584,0,30
30,186,1580,44,2,827,129,30
25,0,0,13,0,561,11,30
51,0,940,4,0,745,2,30
243,0,0,6,1,230,37,30
36,0,1322,9,0,777,12,30
318,0,0,4,0,80,0,30
135,0,1238,52,27,960,64,30
41,0,1266,1,0,735,23,30
42,0,1422,69,0,1139,103,30
38,0,624,24,6,725,3,30
24,0,492,11,0,422,0,30
4,0,949,34,12,1076,6,0
153,0,1357,2,0,895,1,30
13,0,586,13,18,696,13,30
23,0,0,17,0,74,0,30
36,0,1538,34,4,1189,56,30
69,0,0,43,13,288,55,30
40,0,0,10,0,497,8,30
50,0,767,24,2,805,4,30
159,0,0,12,2,587,7,30
42,0,0,11,1,322,21,30
155,0,1102,9,0,688,0,30
48,20,1178,19,5,743,1,30
20,0,883,18,0,760,7,30
129,0,1066,73,24,929,87,30
46,0,753,9,20,809,11,30
71,0,612,5,0,679,0,30
23,0,816,3,0,669,0,30
99,0,1292,4,0,801,28,30
65,0,1140,8,0,928,26,30
97,0,458,2,0,339,2,30
36,0,901,10,0,840,6,30
40,0,1322,2,0,1110,254,30
32,0,1042,9,3,987,6,30
35,0,1474,30,4,776,35,30
25,0,1180,24,0,960,29,30
260,0,0,6,1,366,21,30
121,0,0,8,5,512,5,30
54,0,625,2,0,705,30,30
17,0,1406,26,51,1119,180,30
41,44,1436,17,4,766,46,0
33,0,1212,13,10,741,25,30
14,0,1274,17,14,742,24,30
33,0,934,8,0,693,0,30
25,0,0,1,0,94,0,30
38,0,0,6,0,90,0,30
51,0,0,13,4,397,58,30
107,0,1348,18,0,1109,216,30
105,0,0,9,1,254,40,30
106,0,911,1,0,857,6,30
86,0,909,4,0,832,7,30
10,0,746,23,0,536,1,30
36,0,596,13,0,614,0,30
67,0,0,24,2,640,34,30
106,0,648,1,0,580,0,30
40,0,0,31,4,435,50,30
40,0,0,25,0,537,37,30
39,0,1144,22,2,1040,45,30
59,0,907,3,0,834,7,30
39,0,658,3,0,625,0,30
229,0,1412,112,6,1136,103,30
41,0,0,16,1,643,16,30
27,0,1380,38,21,1037,12,30
38,0,654,42,0,601,0,30
20,0,692,8,6,630,1,30
45,0,962,4,0,869,2,30
23,0,624,1,0,628,2,30
119,0,0,1,0,505,8,30
95,0,0,6,2,356,28,30
77,0,924,19,2,709,0,30
15,0,942,43,0,754,2,30
41,0,0,43,17,625,52,30
23,0,957,28,10,1084,15,30
90,0,0,8,3,360,33,30
24,0,556,10,0,717,0,30
28,0,0,12,1,602,3,30
164,0,783,29,0,854,2,0
78,0,762,14,5,574,3,30
89,0,1140,1,0,751,13,30
24,0,953,35,10,892,9,30
7,0,1130,29,2,1030,45,30
13,0,1154,1,0,748,4,30
37,0,1237,1,0,970,7,30
26,0,1134,22,6,743,15,30
68,0,916,9,29,841,190,30
114,0,0,3,0,550,9,30
130,0,1164,3,0,767,27,30
177,0,0,6,0,533,39,30
33,0,0,15,9,227,48,30
54,0,926,8,2,694,0,30
32,0,887,98,2,697,4,30
48,0,1354,1,0,1102,10,30
16,0,1038,9,3,985,6,30
54,0,0,5,0,615,23,30
35,0,1004,4,0,877,10,30
65,0,1217,32,1,884,3,30
58,0,928,23,0,696,48,30
202,0,0,9,3,287,54,30
55,0,828,34,8,833,142,30
68,0,0,10,0,372,19,30
155,0,1132,1,0,834,8,30
84,0,0,29,1,395,52,30
48,0,0,2,0,347,38,30
161,0,0,36,11,569,47,30
192,0,0,4,1,250,33,30
46,0,0,32,0,597,4,30
98,0,1114,9,0,1016,45,30
91,0,0,16,6,563,6,30
57,0,957,13,9,1089,15,0
207,0,1334,8,1,788,5,30
234,0,0,3,0,365,38,30
50,0,1116,22,1,980,0,30
46,0,1244,7,5,982,61,30
62,0,1104,9,0,690,0,30
25,0,32,6,6,568,28,30
67,0,635,24,2,699,39,30
91,0,1320,12,32,1112,253,30
41,0,0,35,1,595,4,30
28,0,0,15,1,345,22,0
41,0,1131,18,29,941,7,30
20,0,924,18,0,963,6,0
43,0,0,17,2,330,17,30
48,0,906,42,0,943,6,30
136,0,1086,21,4,773,31,30
108,0,857,2,0,841,6,30
130,64,1182,14,4,928,4,30
100,0,1441,9,3,1019,53,30
140,0,1445,2,0,1025,51,30
25,0,1460,23,0,1139,95,30
39,0,880,34,0,626,5,30
89,0,846,5,0,886,6,30
53,0,1100,10,10,741,6,30
112,0,1356,95,54,1035,13,30
26,0,1318,2,0,778,3,30
19,0,834,34,2,616,4,30
350,0,0,6,0,79,0,30
152,0,1092,13,20,786,10,30
41,0,0,9,1,234,40,30
146,0,955,2,6,920,10,30
84,14,1180,4,3,924,4,30
48,0,0,45,12,269,39,30
199,0,968,2,0,958,6,30
122,0,1390,9,1,1046,12,30
23,0,774,16,0,581,3,30
40,0,1316,16,1,800,6,30
44,0,734,7,0,546,2,30
43,0,1122,17,0,723,0,30
15,0,0,18,2,388,17,30
62,0,0,28,11,546,79,30
78,0,836,36,43,1007,167,30
42,0,470,1,0,335,4,30
95,0,1439,31,0,883,59,30
27,0,1156,5,0,951,66,30
207,0,0,11,0,159,0,30
212,0,954,1,0,732,0,30
27,0,1140,6,2,740,0,0
274,0,0,12,1,289,63,0
67,0,1122,1,0,961,0,30
72,0,0,27,1,564,41,30
60,0,0,19,0,92,0,30
35,0,794,1,0,813,113,30
17,0,0,6,0,281,25,30
29,0,0,17,0,563,37,30
53,0,586,16,1,614,0,30
34,0,0,2,0,567,40,30
72,0,1052,1,0,987,6,30
70,0,0,2,0,19,0,30
82,0,948,6,12,773,8,30
29,0,883,5,1,760,7,30
119,0,0,1,0,257,33,30
128,0,958,14,0,710,45,30
33,0,536,45,0,716,0,30
117,0,1184,1,0,783,27,30
103,0,0,28,12,565,40,30
37,0,0,12,0,372,18,30
145,0,592,8,0,586,0,30
64,0,0,7,0,343,23,30
213,0,1108,1,0,725,7,30
65,0,1328,20,1,1101,197,30
106,0,0,29,4,537,36,30
30,0,1248,12,0,985,15,30
169,0,1182,2,0,918,33,30
22,0,720,5,0,534,2,30
20,0,0,1,0,224,42,30
280,0,0,5,0,332,15,30
19,0,0,28,0,358,24,30
34,0,0,6,4,632,16,30
77,0,998,15,0,901,0,30
86,0,1322,22,10,1096,222,30
5,0,842,6,0,679,7,30
208,0,0,2,0,322,21,30
104,0,490,7,0,438,0,30
8,0,638,10,12,697,39,30
116,0,0,19,1,363,52,30
37,0,1386,1,0,1123,5,30
29,80,1448,24,11,1011,31,30
28,0,1256,4,1,1070,45,0
93,0,854,24,6,668,7,30
108,0,844,29,6,679,7,30
116,0,889,15,7,818,172,30
18,0,0,17,4,532,39,30
90,0,0,18,1,292,53,30
7,0,1260,3,0,808,43,30
107,0,1090,6,0,956,0,30
153,0,0,3,0,333,14,30
39,50,1124,24,0,742,5,30
82,0,1524,62,27,811,30,30
93,0,885,9,0,755,7,30
17,0,1228,22,1,737,1,30
41,0,1370,17,17,1034,12,30
14,0,1070,5,3,785,33,30
69,0,0,41,29,240,36,30
30,0,612,13,0,579,0,30
78,0,0,1,0,590,30,30
31,0,0,25,1,556,44,30
35,0,0,45,12,628,13,30
55,0,0,26,7,630,36,30
14,0,0,14,1,568,6,30
27,0,1006,2,0,726,14,30
86,0,1034,13,0,956,6,30
14,0,480,12,4,594,1,30
133,0,0,27,2,505,6,30
22,0,1008,47,0,982,6,30
78,0,588,30,0,694,0,30
28,0,1334,24,51,1098,191,30
48,0,0,3,0,547,0,30
71,0,1368,1,0,763,54,30
40,0,1388,3,7,1118,104,30
37,0,1426,16,1,754,51,30
43,0,1094,7,21,786,11,30
44,0,1446,15,1,1019,55,30
160,0,0,2,0,279,57,0
47,0,0,19,0,218,0,30
89,0,809,8,19,968,121,30
35,0,1092,4,0,881,22,30
73,0,0,9,3,633,46,30
36,30,1090,9,2,785,14,30
52,0,594,2,0,511,22,30
28,0,1010,46,2,977,6,30
32,0,0,25,4,562,85,30
37,0,1292,18,12,1092,271,30
46,0,768,1,0,828,9,30
19,0,1066,20,2,935,87,30
41,0,622,11,0,628,0,30
50,0,0,1,0,599,39,30
80,0,992,3,0,696,7,30
31,0,1381,24,1,898,1,30
50,0,1080,12,0,780,9,30
40,0,1104,8,8,837,6,30
19,0,952,13,1,871,0,30
51,0,0,15,4,565,47,30
38,0,770,19,3,827,9,30
153,0,0,13,4,293,9,30
84,0,890,1,0,684,53,30
62,0,0,1,0,85,0,30
20,0,622,10,0,658,0,30
52,0,0,1,0,221,32,30
86,0,1370,19,1,765,54,30
38,0,926,1,0,695,49,30
24,0,1384,7,0,825,76,30
55,114,1214,60,0,750,1,30
39,0,842,13,0,891,6,30
19,0,1094,10,3,736,1,30
76,0,1266,10,0,726,0,30
70,0,0,48,7,275,57,30
155,0,1520,2,2,800,36,30
55,0,0,12,1,633,16,30
30,0,0,71,0,218,0,30
112,0,1010,49,3,900,19,30
49,0,0,4,0,504,8,30
35,0,1379,1,0,1041,16,30
8,0,1282,25,19,999,110,30
42,0,626,8,0,650,0,30
76,4,1194,7,3,742,71,0
54,0,572,1,0,648,0,30
62,0,0,22,1,592,7,30
9,0,608,7,0,673,0,30
80,0,760,1,0,546,3,30
61,0,1066,19,1,773,33,30
84,0,854,1,0,693,7,30
13,0,448,22,0,336,2,0
19,0,952,55,0,766,8,30
66,0,0,17,0,367,43,30
26,0,885,29,7,720,6,30
90,0,1488,123,5,1163,30,30
33,0,1357,9,1,894,1,30
22,0,690,12,75,634,1,30
122,0,328,5,0,565,5,30
307,0,0,10,0,596,10,30
61,0,0,46,8,279,63,30
87,0,1064,19,0,916,0,30
85,0,1408,29,32,819,89,30
49,0,896,22,101,667,0,30
46,0,0,4,1,498,8,30
41,0,1288,82,82,1075,283,30
57,0,1140,23,7,791,33,30
40,0,974,9,0,709,0,30
216,0,1292,22,2,765,8,30
16,0,0,4,0,362,41,30
343,0,0,20,1,336,14,30
88,0,1244,4,2,911,3,30
36,0,0,25,1,340,37,30
31,0,1142,10,3,928,26,30
14,0,1154,3,0,794,38,30
68,0,0,21,5,348,17,30
164,0,1280,76,47,1000,80,30
78,0,1278,82,82,1081,271,30
16,0,0,1,0,343,25,30
89,0,1437,46,11,994,32,30
80,28,1312,15,7,765,20,30
53,0,1104,105,26,937,94,30
50,0,938,1,0,711,46,30
20,0,588,13,0,591,0,30
49,0,1308,83,13,1072,44,30
100,0,1052,1,1,755,10,30
39,0,0,2,0,313,18,0
32,0,482,15,1,592,0,30
14,0,0,41,13,635,16,30
132,0,1144,56,0,1022,44,0
28,0,610,11,5,711,3,30
48,0,0,1,0,236,42,30
18,0,1448,50,11,1012,31,30
60,0,974,7,3,667,0,30
40,0,1184,3,0,742,68,30
117,0,571,3,0,803,15,30
17,0,0,15,0,265,39,30
71,0,0,36,6,561,49,30
50,0,0,50,0,180,0,30
101,0,770,25,0,824,9,30
59,0,0,10,0,620,34,30
34,0,558,1,0,674,0,30
95,0,1354,28,6,1036,118,30
51,0,1010,57,1,904,19,30
68,0,1118,22,2,798,33,30
84,0,1358,23,0,1012,9,30
171,0,924,2,0,692,50,30
193,0,0,1,0,216,0,30
28,0,0,42,0,163,0,30
377,0,1256,3,0,813,47,30
15,0,600,15,18,689,4,30
43,0,0,13,1,620,19,30
14,0,976,9,0,710,0,30
18,0,0,1,0,579,39,30
26,0,1532,11,2,809,34,30
359,0,0,14,1,331,19,0
42,0,1178,23,0,740,1,30
16,0,482,52,0,333,4,30
42,0,0,12,0,233,37,30
82,0,1306,6,1,778,9,30
29,0,486,3,0,347,5,30
42,0,0,9,5,242,33,0
124,0,0,18,4,297,14,30
48,0,702,18,1,628,1,30
62,0,0,68,0,219,0,30
78,0,0,2,0,25,0,30
50,0,0,11,1,505,6,30
37,0,0,8,5,234,40,30
29,0,1396,88,0,1126,5,30
127,0,1422,19,4,765,47,30
52,0,1431,5,0,1044,20,30
57,0,1128,7,3,939,7,30
11,0,1316,56,0,1069,45,30
228,0,0,2,0,568,50,30
22,0,1134,9,8,888,27,30
42,0,1248,24,6,811,47,30
3,0,872,9,0,930,6,30
64,0,888,43,0,698,63,30
139,0,0,4,5,569,49,0
52,0,0,51,0,192,0,30
41,0,988,22,0,892,13,30
92,0,1139,7,0,863,5,30
12,0,626,4,0,622,2,30
103,0,594,3,0,512,8,30
28,0,1344,17,0,1038,13,30
12,0,798,14,0,874,9,30
65,0,656,20,12,729,2,30
41,0,1020,7,7,741,38,30
71,0,1252,3,1,741,1,30
57,0,686,5,0,766,2,30
70,0,1179,6,3,924,4,30
95,0,0,14,4,536,34,30
31,0,422,14,0,432,2,30
180,0,0,7,1,509,6,30
35,0,0,23,7,362,50,30
89,0,0,16,3,565,49,30
32,0,478,52,0,332,4,30
64,0,988,15,0,687,0,30
48,0,0,26,1,329,56,30
5,0,905,40,4,819,7,30
95,0,1246,17,1,916,3,30
36,0,0,3,0,569,14,30
29,0,0,34,6,364,36,30
30,0,0,2,0,110,0,30
14,0,770,36,0,659,0,30
61,0,0,1,0,98,0,30
39,0,990,29,9,890,10,30
25,0,1240,20,5,907,3,30
18,0,990,23,3,888,13,30
45,0,998,32,8,890,17,30
35,0,556,19,0,666,0,30
47,0,1310,3,0,777,9,30
33,0,0,11,0,365,36,30
32,0,666,14,0,600,0,30
60,0,1252,8,4,982,15,0
44,0,759,20,4,808,9,30
94,0,1388,2,0,809,83,30
22,0,1200,3,0,876,3,30
69,0,614,7,0,629,0,30
43,0,1139,12,0,920,7,30
53,0,1336,94,0,1078,10,30
34,0,1224,19,28,952,44,30
18,0,850,53,2,834,150,30
68,0,0,31,0,615,24,30
59,0,0,19,4,264,35,0
67,0,0,1,0,377,22,30
117,0,0,47,8,280,63,30
75,0,0,29,11,556,83,30
52,0,0,2,0,221,39,30
235,0,1108,2,0,822,9,30
145,0,604,11,30,686,3,30
22,0,0,6,0,279,28,30
52,0,612,15,1,632,0,30
9,0,747,7,1,805,9,30
71,0,0,14,0,187,0,30
46,0,1566,10,6,1180,65,30
29,0,1104,3,0,751,44,30
81,0,0,1,0,555,83,30
54,0,1016,41,0,739,38,30
24,0,590,15,0,620,2,30
35,0,950,2,0,677,7,30
93,0,0,41,6,288,44,30
200,0,1308,5,3,1015,13,0
17,0,486,10,0,357,5,30
92,0,0,2,0,298,56,30
43,0,0,4,0,567,52,30
30,0,0,3,1,634,58,30
78,0,0,3,0,597,38,30
70,0,0,11,1,639,17,30
40,0,1116,20,0,972,0,30
161,0,0,7,0,626,11,30
64,0,1422,10,0,1002,37,30
139,0,0,1,1,485,55,30
111,0,0,14,3,222,32,30
143,0,0,1,0,495,8,30
78,0,1214,87,38,916,44,30
61,0,644,31,8,680,46,30
13,0,670,20,0,567,0,30
39,0,1118,3,0,788,9,30
100,0,661,1,0,718,68,30
26,0,1218,40,11,925,44,30
39,0,970,10,5,787,8,30
27,0,782,17,67,661,0,30
121,0,1284,21,10,1070,277,30
22,0,0,1,0,336,14,30
42,0,0,11,2,273,59,30
72,63,1169,15,4,917,4,30
46,0,1120,22,2,877,17,30
14,0,0,21,0,549,0,30
48,0,1110,9,8,724,7,30
24,0,1130,20,7,803,15,30
25,0,1334,39,40,1098,192,30
35,0,0,18,3,629,42,30
91,0,1182,40,3,961,29,30
39,0,640,9,12,693,38,30
30,0,0,3,0,616,2,30
33,0,1172,33,41,958,23,30
65,0,1518,64,27,808,30,30
21,0,1292,22,10,1096,271,30
35,0,1018,74,1,919,0,30
24,0,1264,78,13,1063,45,0
22,0,1426,52,8,1068,6,30
7,0,128,33,1,526,16,30
101,0,1440,2,0,1078,135,30
75,0,0,5,0,215,0,30
24,0,984,20,219,685,0,30
16,0,624,11,1,706,30,30
33,0,468,3,1,333,4,30
11,0,1514,6,5,1169,87,30
69,0,0,32,11,473,55,30
73,0,904,3,1,877,0,30
97,0,0,1,0,225,0,30
58,0,1449,14,2,910,58,30
13,0,720,10,1,532,3,30
61,0,952,18,0,716,0,30
31,0,862,3,0,669,7,30
38,0,1112,2,0,796,32,30
71,0,0,16,0,598,4,30
30,0,852,1,3,665,0,30
50,0,0,1,0,564,44,30
38,0,648,6,0,567,0,30
223,0,1124,22,2,734,47,30
115,0,1034,37,16,856,11,30
33,0,903,10,0,825,7,30
53,0,985,33,1,1078,74,30
9,0,1291,1,0,920,3,30
128,0,652,46,0,580,0,30
77,0,0,14,1,591,9,30
70,0,512,1,0,609,0,30
27,0,1372,35,2,1036,13,30
90,0,0,7,0,637,16,30
116,0,0,6,3,450,62,30
21,0,0,8,2,551,4,30
99,0,0,13,0,292,7,30
48,0,0,1,0,551,0,30
8,0,1086,8,10,726,1,30
100,0,0,1,0,281,42,30
14,0,1144,61,7,1042,45,30
121,0,0,16,0,518,2,30
13,0,0,5,2,294,55,0
27,0,974,32,3,747,6,30
132,0,612,3,2,712,23,30
213,0,1368,14,0,1108,12,30
31,0,748,9,30,772,93,30
143,0,0,10,0,215,0,30
19,0,0,9,1,574,40,30
44,0,774,8,0,539,3,30
32,0,984,10,2,890,17,30
20,0,1074,1,0,987,45,30
35,0,0,49,7,276,57,30
159,0,0,35,8,330,32,30
40,0,0,3,0,339,37,30
31,0,794,2,0,816,113,30
38,0,1128,1,0,795,33,30
67,0,1128,3,0,848,8,30
127,0,0,1,0,100,0,30
22,0,960,16,0,745,6,30
64,0,1314,17,12,1083,226,30
26,0,1220,3,1,1016,37,30
53,0,1208,37,8,996,36,30
24,0,1006,20,0,888,17,30
96,0,0,3,0,87,0,30
52,0,0,21,0,363,36,30
41,0,808,27,2,867,9,30
10,0,554,15,0,715,0,30
54,0,758,1,0,860,25,30
40,0,979,12,5,1100,27,30
189,0,1460,31,4,1138,95,30
22,0,879,7,0,690,6,30
43,0,0,13,1,649,32,30
11,0,962,46,0,962,6,30
25,0,0,6,0,552,0,30
254,0,0,2,0,612,4,30
112,0,536,23,0,717,0,30
60,0,682,15,0,759,1,30
37,0,0,16,3,628,36,30
105,0,988,65,1,898,10,30
130,0,972,1,0,888,8,30
37,0,1401,46,11,1040,17,30
48,0,1088,14,5,772,15,30
12,0,966,34,0,746,5,30
62,0,1458,1,0,934,57,30
60,0,895,4,0,786,7,30
32,0,1280,39,41,999,80,30
25,0,1112,30,3,826,8,30
56,0,1032,1,0,742,11,30
48,0,1422,1,0,766,47,0
46,0,1120,16,2,790,58,30
16,0,128,19,1,532,17,30
52,0,1326,23,23,1099,222,30
33,0,1106,1,0,815,15,30
44,0,946,11,0,688,0,30
16,0,1344,50,27,1116,192,30
77,0,0,39,10,289,48,30
13,0,1308,48,2,1069,44,0
90,0,902,28,7,690,54,30
63,0,753,10,1,810,11,30
59,0,909,1,0,825,7,30
102,0,909,9,0,806,7,30
43,0,0,21,1,488,54,30
40,0,663,1,0,722,71,30
18,0,0,24,1,279,6,30
145,0,0,4,1,461,55,30
71,0,538,43,27,503,14,30
10,0,1374,32,4,1101,12,30
81,0,0,4,1,497,10,30
18,0,0,16,1,628,23,30
47,0,0,3,0,589,30,30
35,0,486,11,0,358,5,30
130,0,0,12,0,179,0,30
54,0,1366,96,54,1035,13,30
80,0,1136,2,0,964,0,30
31,0,936,25,101,659,0,30
52,0,0,23,2,351,47,30
45,0,0,40,12,293,51,30
44,104,1126,58,0,689,0,30
19,0,772,16,1,661,0,30
100,0,1010,30,8,900,19,30
88,0,0,21,0,318,20,30
24,0,772,4,0,660,0,30
21,0,1278,4,0,809,42,30
19,0,981,15,3,924,10,30
50,0,1460,5,1,965,56,30
20,0,728,6,0,639,1,30
38,0,587,21,24,693,13,30
69,0,1502,59,28,800,102,30
200,0,0,20,2,282,56,30
7,0,1382,26,25,1117,11,30
150,0,1110,1,0,714,0,30
30,0,0,3,0,596,10,30
126,0,1408,16,4,775,55,30
16,0,1008,19,1,890,19,30
184,0,0,1,0,539,9,30
65,0,0,24,2,547,3,30
271,0,0,18,5,590,33,30
25,0,0,37,5,335,26,30
41,0,1117,22,29,958,7,30
216,0,1378,5,0,1041,8,30
235,0,1060,19,2,743,23,30
96,0,0,24,5,571,52,30
153,0,1110,17,3,821,10,30
61,0,0,8,2,627,17,0
65,0,706,4,1,740,1,0
29,0,926,9,0,681,0,30
26,0,830,2,0,875,8,30
144,0,668,10,14,619,1,30
30,0,607,14,12,706,3,30
51,0,1120,5,0,795,32,30
142,0,1186,4,0,757,67,0
94,0,660,20,18,734,2,30
172,0,1433,29,10,998,57,30
35,0,1182,15,10,743,19,30
65,0,0,7,1,373,19,30
47,0,652,19,0,625,1,30
171,0,586,5,6,521,22,30
149,0,602,15,12,709,3,30
218,0,1448,1,0,962,53,30
11,0,1162,9,0,787,32,30
39,0,0,9,0,214,0,30
26,0,0,7,4,307,24,30
152,0,0,2,0,566,47,30
29,0,1441,12,6,900,58,30
48,0,602,18,0,628,2,30
51,0,632,32,0,579,0,30
66,0,30,15,1,572,34,30
74,0,1160,1,0,767,27,30
344,0,791,4,0,879,2,30
73,0,0,15,2,588,19,30
63,0,1276,38,29,996,105,30
31,0,901,39,2,834,7,30
50,0,1126,5,0,802,33,30
57,56,1104,18,2,837,6,30
49,0,0,15,0,348,23,0
40,0,0,24,3,311,18,30
29,0,895,26,0,769,7,30
26,0,862,13,0,692,63,30
22,0,1138,28,5,791,30,30
63,0,0,16,0,535,39,30
33,0,1034,25,2,733,12,0
24,0,1201,8,0,885,3,30
74,0,0,17,0,533,63,30
30,0,610,3,0,549,0,30
99,0,0,12,1,537,32,30
4,0,1238,19,9,960,64,30
35,0,632,8,75,625,2,30
276,0,0,50,7,292,49,30
53,0,0,13,2,606,3,30
27,0,749,3,0,810,11,30
83,0,468,57,0,331,5,30
103,0,0,14,2,291,53,30
29,0,1412,12,0,1135,103,30
154,0,1330,5,0,1038,116,30
24,0,1460,24,0,1140,95,30
26,0,1536,60,29,806,115,30
122,0,0,1,0,280,42,30
49,0,1204,3,2,723,19,30
15,0,416,3,6,426,2,30
93,0,0,18,0,354,36,30
27,0,0,21,4,268,35,30
52,0,0,48,8,364,46,30
15,0,893,33,4,763,7,30
149,0,1536,29,1,1187,83,30
86,0,710,17,16,630,1,30
179,0,582,1,0,515,22,30
51,0,0,36,23,226,30,30
22,0,0,5,3,576,43,30
43,0,1078,2,0,770,17,30
17,0,0,30,11,578,23,30
42,0,590,17,1,570,0,30
24,0,863,33,25,837,161,30
43,0,1135,41,1,856,5,30
28,0,912,14,5,657,0,30
27,0,1514,2,0,797,105,30
51,0,901,27,1,844,6,30
50,0,0,3,0,528,26,30
118,0,1376,23,11,1035,16,30
38,52,1014,9,0,904,19,30
20,0,0,8,0,614,2,30
10,0,1000,32,0,967,6,30
108,0,1042,2,0,988,6,30
13,0,1102,10,0,750,6,30
167,0,0,5,3,225,47,30
55,0,985,5,0,1072,62,30
44,0,1396,20,9,1126,6,30
